spff,dzien,znak,qsos
SPFF-1213,20160624,sp5zim/p,102
SPFF-1213,20160312,sp2cyk/p,92
SPFF-1213,20160312,sq2eey/p,54
SPFF-1214,20210912,sp5uud/p,121
SPFF-1214,20170726,sp2sv,117
SPFF-1214,20170726,sp5uud/p,102
SPFF-1214,20170719,sp7wlu/p,56
SPFF-1214,20160726,sp7wlu/p,61
SPFF-1214,20160417,sq2bxi/2,85
SPFF-1215,20170726,sp2sv,104
SPFF-1215,20170726,sp5uud/p,126
SPFF-1215,20170719,sp7wlu/p,56
SPFF-1215,20160730,sp7wlu/p,87
SPFF-1215,20160410,sq2jk/p,215
SPFF-1215,20160410,sq2klu/p,78
SPFF-1216,20230914,sp5du/p,124
SPFF-1216,20190512,sq8jcb/p,148
SPFF-1216,20160705,sp5uud/p,101
SPFF-1216,20160705,sp5zim/p,103
SPFF-1217,20230914,sp5du/p,141
SPFF-1217,20180203,sp9yff/4,131
SPFF-1217,20180203,sq8jcb/p,53
SPFF-1217,20160705,sp5uud/p,108
SPFF-1217,20160705,sp5zim/p,106
SPFF-1217,20160123,sq8jcb/p,166
SPFF-1218,20210320,sp5uud/p,80
SPFF-1218,20180625,sp5z/p,106
SPFF-1218,20180625,sp5zim/p,43
SPFF-1218,20180619,sp5kd/p,53
SPFF-1218,20180619,sp5zim/p,47
SPFF-1218,20160922,sp5uud/p,126
SPFF-1218,20160913,sp5kd/p,137
SPFF-1218,20160513,sp5uud/p,89
SPFF-1218,20160105,sp5zim/p,213
SPFF-1219,20221015,sp5xty/p,113
SPFF-1219,20220611,sq8hnb/p,105
SPFF-1219,20180619,sp5kd/p,107
SPFF-1219,20180531,sp5z/p,120
SPFF-1219,20180531,sp5zim/p,54
SPFF-1219,20170627,sp5gkn/p,66
SPFF-1219,20170627,sp5zim/p,147
SPFF-1219,20160915,sp5kd/p,101
SPFF-1219,20160910,sp5kd/p,125
SPFF-1219,20160513,sp5uud/p,120
SPFF-1219,20160105,sp5zim/p,268
SPFF-1220,20180625,sp5z/p,136
SPFF-1220,20180625,sp5zim/p,34
SPFF-1220,20180618,sp5kd/p,115
SPFF-1220,20180618,sp5zim/p,48
SPFF-1220,20160922,sp5uud/p,85
SPFF-1220,20160513,sp5uud/p,93
SPFF-1220,20160131,sp5zim/p,388
SPFF-1221,20210410,sp5xty/p,109
SPFF-1221,20210303,sq8hnb/p,111
SPFF-1221,20160722,sp5uud/p,103
SPFF-1221,20160722,sp5zim/p,101
SPFF-1221,20160106,sp5zim/p,124
SPFF-1222,20210518,sp5z/p,76
SPFF-1222,20180816,sp5kd/p,103
SPFF-1222,20180816,sp5z/p,50
SPFF-1222,20180816,sp5zim/p,47
SPFF-1222,20170928,sp5uud/p,155
SPFF-1222,20160514,sp5uud/p,82
SPFF-1222,20160514,sp5zim/p,86
SPFF-1222,20160106,sp5zim/p,121
SPFF-1223,20180530,sp5uud/p,109
SPFF-1223,20160917,sp5c/p,78
SPFF-1223,20160603,sp5c/p,51
SPFF-1223,20160204,sn0wff,205
SPFF-1224,20200806,sq9mdf/p,106
SPFF-1224,20190615,sp2sv,114
SPFF-1224,20190203,sq4jum/p,124
SPFF-1224,20170521,sq4fdk/p,119
SPFF-1224,20170513,sq4fdk/p,86
SPFF-1224,20160605,hf0wff,84
SPFF-1224,20160605,sp5kd/p,38
SPFF-1224,20160604,hf0wff,123
SPFF-1224,20160604,sp5iuk/p,13
SPFF-1224,20160604,sp5kd/p,162
SPFF-1224,20160603,sn0pff,108
SPFF-1224,20160603,sp5uud/p,50
SPFF-1224,20160603,sp5zim/p,206
SPFF-1225,20230929,sq4fdk/p,104
SPFF-1225,20221015,sp5xty/p,109
SPFF-1225,20220611,sq8hnb/p,107
SPFF-1225,20210321,sp5uud/p,139
SPFF-1225,20210321,sp5zim/p,120
SPFF-1225,20190612,sp2sv,104
SPFF-1225,20180629,sq8hnb/p,100
SPFF-1225,20180625,sp5z/p,103
SPFF-1225,20180618,sp5kd/p,107
SPFF-1225,20180413,sp5zim/p,49
SPFF-1225,20170627,sp5gkn/p,51
SPFF-1225,20170627,sp5zim/p,116
SPFF-1225,20170128,sn0wff,208
SPFF-1225,20160921,sp5uud/p,103
SPFF-1225,20160910,sp5kd/p,108
SPFF-1225,20160416,sq8jcb/p,131
SPFF-1225,20160123,sp5c/p,129
SPFF-1225,20160105,sp5zim/p,211
SPFF-1226,20180728,sp5kd/p,132
SPFF-1226,20180728,sp5zim/p,71
SPFF-1226,20160923,sp5uud/p,120
SPFF-1226,20160913,sp5kd/p,60
SPFF-1226,20160910,sp5kd/p,66
SPFF-1226,20160516,sp5uud/p,54
SPFF-1226,20160131,sp5zim/p,223
SPFF-1227,20220403,sq8jcb/p,158
SPFF-1227,20180816,sp5kd/p,106
SPFF-1227,20180816,sp5z/p,105
SPFF-1227,20180816,sp5zim/p,52
SPFF-1227,20170928,sp5uud/p,133
SPFF-1227,20160514,sp5uud/p,59
SPFF-1227,20160106,sp5zim/p,239
SPFF-1228,20180816,sp5kd/p,104
SPFF-1228,20180816,sp5z/p,47
SPFF-1228,20180816,sp5zim/p,52
SPFF-1228,20170117,sp5uud/p,133
SPFF-1228,20160514,sp5uud/p,60
SPFF-1228,20160106,sp5zim/p,275
SPFF-1229,20211002,sn9mt/6,103
SPFF-1229,20171105,sp5uud/p,113
SPFF-1229,20170806,sp9kju/p,82
SPFF-1229,20170806,sp9mdy/p,102
SPFF-1229,20170616,sp9yff/6,219
SPFF-1229,20160131,sp9kju/p,268
SPFF-1229,20160131,sp9mdy/p,4
SPFF-1229,20160131,sq9lom/p,230
SPFF-1230,20231104,sq5jp/p,120
SPFF-1230,20201223,sq8jcb/p,154
SPFF-1230,20171011,sp5uud/p,143
SPFF-1230,20151230,sp8p/p,239
SPFF-1231,20210321,sp5uud/p,48
SPFF-1231,20210321,sp5zim/p,65
SPFF-1231,20180511,sp5kd/p,53
SPFF-1231,20180511,sp5z/p,106
SPFF-1231,20180511,sp5zim/p,47
SPFF-1231,20160923,sp5uud/p,103
SPFF-1231,20160914,sp5kd/p,104
SPFF-1231,20160513,sp5uud/p,60
SPFF-1231,20160131,sp5zim/p,219
SPFF-1232,20230930,sp1mvg/p,164
SPFF-1232,20230930,sq8jcb/p,116
SPFF-1232,20230504,so5cal/p,106
SPFF-1232,20221023,sq9lom/p,113
SPFF-1232,20220811,sp5du/p,110
SPFF-1232,20211224,sp5xty/p,117
SPFF-1232,20211204,sp5uud/p,47
SPFF-1232,20210203,sp5xty/p,116
SPFF-1232,20201101,sp5xty/p,107
SPFF-1232,20200501,sp5te/p,113
SPFF-1232,20190611,sp2sv,100
SPFF-1232,20190404,sq8hnb/p,105
SPFF-1232,20190403,sq8hnb/p,111
SPFF-1232,20180408,sp5z,107
SPFF-1232,20171104,sp9yff,56
SPFF-1232,20171103,sp9yff,46
SPFF-1232,20170826,sp5fhf/p,125
SPFF-1232,20170603,sp8bju/5,128
SPFF-1232,20170201,sp5kd/p,175
SPFF-1232,20170201,sp5zim/p,82
SPFF-1232,20160508,sn0pff,108
SPFF-1232,20160508,sp5uud/p,103
SPFF-1232,20160314,sp5zim/p,56
SPFF-1232,20160312,sp5kd/p,94
SPFF-1232,20160312,sp5zim/p,77
SPFF-1232,20160303,sp5c/p,57
SPFF-1232,20160225,sp5kd/p,111
SPFF-1232,20160216,sp5zim/p,102
SPFF-1232,20160128,sp5kd/p,99
SPFF-1232,20160122,hf0b,126
SPFF-1232,20151225,sn0wff,222
SPFF-1232,20151220,hf0wff,286
SPFF-1232,20151219,hf0wff,235
SPFF-1232,20151219,sp5zim/p,209
SPFF-1233,20220517,so5cal/p,128
SPFF-1233,20210411,sp5xty/p,126
SPFF-1233,20181109,sp5kd/p,102
SPFF-1233,20170803,so5cal/p,73
SPFF-1233,20160928,sp5uud/p,104
SPFF-1233,20160402,sp5zim/p,225
SPFF-1234,20230910,sq5am,29
SPFF-1234,20230422,sp5du/p,130
SPFF-1234,20220729,sp5du/p,112
SPFF-1234,20211002,sp5du/p,171
SPFF-1234,20210122,sp5xty/p,137
SPFF-1234,20201213,sp5te/p,111
SPFF-1234,20201017,so5cal/p,156
SPFF-1234,20191116,sp2sv,108
SPFF-1234,20170716,sp8bju/5,143
SPFF-1234,20170430,sp5kd/p,102
SPFF-1234,20170430,sp5zim/p,67
SPFF-1234,20161115,so5cal/p,59
SPFF-1234,20160928,sp5uud/p,103
SPFF-1234,20160703,sp5kd/p,136
SPFF-1234,20160313,sp5kd/p,135
SPFF-1234,20160313,sp5zim/p,54
SPFF-1234,20160218,sp5zim/p,158
SPFF-1234,20160217,sp5kd/p,137
SPFF-1235,20210122,sp5xty/p,175
SPFF-1235,20201213,sp5te/p,108
SPFF-1235,20190501,sp2sv,105
SPFF-1235,20170719,so5cal/p,116
SPFF-1235,20170621,so5cal/p,27
SPFF-1235,20170621,sp5qaz/p,31
SPFF-1235,20160928,sp5uud/p,166
SPFF-1235,20160702,sp5kd/p,144
SPFF-1235,20160702,sp5zim/p,106
SPFF-1235,20160402,sp5zim/p,121
SPFF-1236,20160918,sq8jcb/p,119
SPFF-1236,20160704,sp5uud/p,103
SPFF-1236,20160704,sp5zim/p,107
SPFF-1237,20240322,sp5du/p,126
SPFF-1237,20211022,sp5du/p,151
SPFF-1237,20210606,sp5uud/p,55
SPFF-1237,20210606,sp5x/p,103
SPFF-1237,20180204,sp9yff/5,241
SPFF-1237,20160706,sp5uud/p,103
SPFF-1237,20160706,sp5zim/p,101
SPFF-1237,20160124,sq8jcb/p,228
SPFF-1238,20240127,sq9lom/p,124
SPFF-1238,20230831,sp5du/p,117
SPFF-1238,20180814,sp7wlu/p,54
SPFF-1238,20180527,sp2sv,134
SPFF-1238,20180527,sp2ymx,85
SPFF-1238,20160930,sp5uud/p,122
SPFF-1238,20160822,sp7wlu/p,80
SPFF-1238,20160310,sp5zim/p,225
SPFF-1239,20230831,sp5du/p,112
SPFF-1239,20230701,sq7m/p,110
SPFF-1239,20230513,so5cal/p,128
SPFF-1239,20210328,sp5xty/p,110
SPFF-1239,20180814,sp7wlu/p,103
SPFF-1239,20180608,sp2sv,152
SPFF-1239,20180608,sp2ymx,74
SPFF-1239,20160930,sp5uud/p,126
SPFF-1239,20160823,sp7wlu/p,68
SPFF-1239,20160310,sp5zim/p,211
SPFF-1240,20240201,sq8hnb/p,110
SPFF-1240,20180813,sp7wlu/p,89
SPFF-1240,20180608,sp2sv,132
SPFF-1240,20180608,sp2ymx,71
SPFF-1240,20160929,sp5uud/p,149
SPFF-1240,20160820,sp7wlu/p,65
SPFF-1240,20160310,sp5zim/p,221
SPFF-1241,20190513,sp5kd/p,104
SPFF-1241,20190513,sp5z/p,109
SPFF-1241,20190513,sp5zim/p,45
SPFF-1241,20180526,sp2sv,124
SPFF-1241,20180526,sp2ymx,83
SPFF-1241,20171122,sp5uud/p,119
SPFF-1241,20160815,sp7wlu/p,108
SPFF-1241,20160310,sp5gkn/p,50
SPFF-1241,20160310,sp5zim/p,223
SPFF-1242,20240303,sq9mdf/p,102
SPFF-1242,20181005,sp9yff,110
SPFF-1242,20170710,sq6cu/9,52
SPFF-1242,20170115,sp9yff/p,175
SPFF-1242,20160109,sp500yff,293
SPFF-1243,20180126,sp9yff/p,175
SPFF-1243,20160109,sp500yff,243
SPFF-1244,20180126,sp9yff/p,155
SPFF-1244,20160109,sp500yff,211
SPFF-1245,20210906,sq9mdf/p,103
SPFF-1245,20181005,sp9yff,120
SPFF-1245,20170816,sp9yff/p,37
SPFF-1245,20160108,sp500yff,185
SPFF-1246,20180126,sp9yff/p,233
SPFF-1246,20160110,sp500yff,248
SPFF-1247,20230930,sq9lom/p,111
SPFF-1247,20180126,sp9yff/p,138
SPFF-1247,20160110,sp500yff,224
SPFF-1248,20240105,sq8hnb/p,118
SPFF-1248,20170602,sp5uud/p,105
SPFF-1248,20170602,sp5x/p,107
SPFF-1248,20170128,sp9yff/7,205
SPFF-1248,20151227,sq9lom,243
SPFF-1249,20230808,sq8hnb/p,69
SPFF-1249,20230804,sq8hnb/p,68
SPFF-1249,20170128,sp9yff/7,261
SPFF-1249,20151231,sp5zim/p,226
SPFF-1249,20151227,sq9lom,207
SPFF-1250,20240102,sq8hnb/p,118
SPFF-1250,20231201,sq8hnb/p,114
SPFF-1250,20231109,sq8hnb/p,264
SPFF-1250,20231024,sq8hnb/p,116
SPFF-1250,20230709,sq9lom/p,107
SPFF-1250,20230526,sq8jcb/p,106
SPFF-1250,20230512,sq8hnb/p,69
SPFF-1250,20230324,sq8hnb/p,54
SPFF-1250,20221207,sq9lom/p,109
SPFF-1250,20221024,sq8hnb/p,48
SPFF-1250,20221007,sq8hnb/p,88
SPFF-1250,20211121,sp5uud/p,109
SPFF-1250,20201017,sq9lom/p,107
SPFF-1250,20200527,sq9lom/p,110
SPFF-1250,20170910,sp5uud/p,108
SPFF-1250,20160705,sp7wlu/p,104
SPFF-1250,20160609,sp9yff/7,225
SPFF-1250,20160116,sq9lom/p,205
SPFF-1251,20240323,sq7m/p,99
SPFF-1251,20231125,sp5xty/p,104
SPFF-1251,20211121,sp5uud/p,51
SPFF-1251,20211008,sq8hnb/p,82
SPFF-1251,20211007,sq8hnb/p,169
SPFF-1251,20210918,sq9iub/p,132
SPFF-1251,20171015,sp7wlu/p,113
SPFF-1251,20170602,sp5uud/p,105
SPFF-1251,20170602,sp5x/p,111
SPFF-1251,20170128,sp9yff/7,132
SPFF-1251,20160116,sq9lom/p,215
SPFF-1252,20231217,sq7m/p,83
SPFF-1252,20230701,sq7m/p,38
SPFF-1252,20230602,sp5du/p,135
SPFF-1252,20230524,sp5xty/p,107
SPFF-1252,20211206,sp5uud/p,66
SPFF-1252,20211206,sp5zim/p,118
SPFF-1252,20210326,sq8hnb/p,105
SPFF-1252,20210321,sq8hnb/p,123
SPFF-1252,20181222,sp2sv,120
SPFF-1252,20181222,sp2ymx,74
SPFF-1252,20181010,sp7mjx/p,116
SPFF-1252,20181010,sq7woj/p,101
SPFF-1252,20180828,sp/om2zz,106
SPFF-1252,20170224,sp5uud/p,122
SPFF-1252,20160410,sp7wlu/p,178
SPFF-1252,20160122,sp5es,11
SPFF-1252,20160121,sp5es,12
SPFF-1253,20230520,sp5du/p,116
SPFF-1253,20220409,sq8hnb/p,120
SPFF-1253,20211206,sp5uud/p,52
SPFF-1253,20200528,sq8hnb/p,110
SPFF-1253,20200421,sq7m/p,74
SPFF-1253,20200309,sq9lom/p,109
SPFF-1253,20181222,sp2sv,143
SPFF-1253,20181222,sp2ymx,129
SPFF-1253,20181222,sq2eey/p,58
SPFF-1253,20181011,sq7m/p,57
SPFF-1253,20180708,sp2sv,162
SPFF-1253,20180520,sq7m/p,43
SPFF-1253,20180519,sq7m/p,35
SPFF-1253,20180422,sq7woj/p,109
SPFF-1253,20180418,sq7woj,71
SPFF-1253,20170818,sp7mjx/p,106
SPFF-1253,20170222,sp5uud/p,104
SPFF-1253,20170222,sp5zim/p,71
SPFF-1253,20160117,sp7wlu/p,132
SPFF-1253,20151220,sp7wlu/p,166
SPFF-1254,20230601,sp5du/p,149
SPFF-1254,20221119,sq9lom/p,146
SPFF-1254,20220408,sq8hnb/p,102
SPFF-1254,20201004,sq8hnb/p,173
SPFF-1254,20190920,sp2sv,104
SPFF-1254,20190920,sp2ymx,59
SPFF-1254,20180418,sp7mjx/p,110
SPFF-1254,20170223,sp5uud/p,132
SPFF-1254,20170223,sp5zim/p,105
SPFF-1254,20151220,sp7wlu/p,209
SPFF-1255,20230520,sp5du/p,110
SPFF-1255,20201002,sq8hnb/p,54
SPFF-1255,20200925,sq8hnb/p,51
SPFF-1255,20200921,sq8hnb/p,111
SPFF-1255,20190920,sp2sv,104
SPFF-1255,20180614,sp7mjx/p,35
SPFF-1255,20180614,sq7woj/p,37
SPFF-1255,20180529,sp7mjx/p,80
SPFF-1255,20180529,sq7woj/p,68
SPFF-1255,20171221,sp7wlu/p,113
SPFF-1255,20170223,sp5uud/p,114
SPFF-1255,20170223,sp5zim/p,137
SPFF-1255,20160421,sp7wlu/p,106
SPFF-1255,20160122,sp5es,71
SPFF-1256,20231108,sp8djy/p,70
SPFF-1256,20230925,sp8bju/p,67
SPFF-1256,20230917,sp8x,145
SPFF-1256,20180818,sq8jcb/p,115
SPFF-1256,20171018,sp5uud/p,78
SPFF-1256,20170929,sp8bju/8,144
SPFF-1256,20170327,sp8bju/8,115
SPFF-1256,20160407,sp5uud/p,51
SPFF-1256,20160407,sp5zim/p,210
SPFF-1257,20230416,sp8bju/p,140
SPFF-1257,20230416,sp8djy/p,164
SPFF-1257,20180505,sq8jcb/p,131
SPFF-1257,20170626,sp5uud/p,163
SPFF-1257,20160406,sp5zim/p,207
SPFF-1258,20181118,sq8jcb/p,207
SPFF-1258,20170517,sp9yff/8,120
SPFF-1258,20160408,sp5uud/p,70
SPFF-1258,20160408,sp5zim/p,205
SPFF-1259,20210821,sp5du/p,205
SPFF-1259,20190511,sq8jcb/p,123
SPFF-1259,20161222,sp5uud/p,109
SPFF-1259,20161222,sp5zim/p,134
SPFF-1260,20190511,sq8jcb/p,158
SPFF-1260,20161222,sp5uud/p,108
SPFF-1260,20161222,sp5zim/p,107
SPFF-1261,20161223,sp5uud/p,105
SPFF-1261,20161223,sp5zim/p,178
SPFF-1262,20230415,sq8jcb/p,105
SPFF-1262,20171022,sp5uud/p,108
SPFF-1262,20160604,sp9yff/8,258
SPFF-1263,20171020,sp5uud/p,56
SPFF-1263,20170819,sp9yff/8,208
SPFF-1263,20161016,sq8jcb/p,120
SPFF-1263,20160408,sp5uud/p,48
SPFF-1263,20160408,sp5zim/p,206
SPFF-1264,20171021,sp5uud/p,63
SPFF-1264,20161015,sq8jcb/p,150
SPFF-1264,20160820,sp9yff/8,114
SPFF-1264,20160409,sp5uud/p,52
SPFF-1264,20160409,sp5zim/p,212
SPFF-1265,20171020,sp5uud/p,205
SPFF-1265,20170811,sp9yff/8,15
SPFF-1265,20161015,sq8jcb/p,136
SPFF-1265,20160820,sp9yff/8,188
SPFF-1265,20160409,sp5zim/p,215
SPFF-1266,20171020,sp5uud/p,152
SPFF-1266,20161015,sq8jcb/p,101
SPFF-1266,20160820,sp9yff/8,164
SPFF-1266,20160408,sp5uud/p,50
SPFF-1266,20160408,sp5zim/p,206
SPFF-1267,20190209,sp2sv,136
SPFF-1267,20180418,sp2sv,61
SPFF-1267,20180418,sp2ymx,48
SPFF-1267,20170723,sp5uud/p,128
SPFF-1267,20170526,sp2sv,66
SPFF-1267,20170526,sp2ymx,48
SPFF-1267,20151220,sp2sv,201
SPFF-1268,20190115,sp2sv,136
SPFF-1268,20190115,sp2ymx,53
SPFF-1268,20180321,sp2sv,112
SPFF-1268,20180321,sp2ymx,52
SPFF-1268,20170724,sp5uud/p,104
SPFF-1268,20170425,sp2sv,53
SPFF-1268,20170425,sp2ymx,51
SPFF-1268,20151221,sp2sv,206
SPFF-1269,20210907,sp5uud/p,81
SPFF-1269,20210803,sp5xty/p,110
SPFF-1269,20191031,sp5kd/p,110
SPFF-1269,20190814,sp2sv,50
SPFF-1269,20180901,sp2sv,106
SPFF-1269,20180901,sp2ymx,64
SPFF-1269,20170719,sp5uud/p,115
SPFF-1269,20170618,sp2ymx,50
SPFF-1269,20170122,sp2sv,89
SPFF-1269,20151228,sp2sv,206
SPFF-1270,20190131,sp2sv,50
SPFF-1270,20180404,sp2sv,141
SPFF-1270,20180404,sp2ymx,74
SPFF-1270,20170723,sp5uud/p,107
SPFF-1270,20170426,sp2sv,104
SPFF-1270,20170426,sp2ymx,72
SPFF-1270,20151221,sp2sv,217
SPFF-1271,20170725,sp2sv,107
SPFF-1271,20170725,sp5uud/p,110
SPFF-1271,20170721,sp7wlu/p,45
SPFF-1271,20160727,sp7wlu/p,81
SPFF-1271,20160409,sq2jk/p,216
SPFF-1272,20200225,sp5uud/p,53
SPFF-1272,20200225,sp5zim/p,105
SPFF-1272,20170725,sp2sv,50
SPFF-1272,20170725,sp5uud/p,73
SPFF-1272,20160731,sp7wlu/p,118
SPFF-1272,20160409,sq2klu/p,231
SPFF-1273,20180512,sp9yff/6,214
SPFF-1273,20171007,sq9lom/p,163
SPFF-1274,20200509,sp5kd/p,112
SPFF-1274,20200509,sp5zim/p,49
SPFF-1274,20190412,sp2sv,109
SPFF-1274,20180422,sp2sv,135
SPFF-1274,20180422,sp2ymx,54
SPFF-1274,20170723,sp5uud/p,103
SPFF-1274,20170618,sp2sv,84
SPFF-1274,20160918,sp2sv,110
SPFF-1274,20160624,sp5es,76
SPFF-1275,20220630,sp5du/p,115
SPFF-1275,20170722,sp5uud/p,134
SPFF-1275,20170625,sp2sv,61
SPFF-1275,20161102,sp5kd/p,146
SPFF-1275,20161102,sp5zim/p,106
SPFF-1275,20160704,sp2sv,134
SPFF-1276,20190225,sp2sv,121
SPFF-1276,20180503,sp2sv,127
SPFF-1276,20180503,sp2ymx,107
SPFF-1276,20170723,sp5uud/p,147
SPFF-1276,20170527,sp2sv,69
SPFF-1276,20170527,sp2ymx,27
SPFF-1276,20160623,sp2sv,102
SPFF-1277,20170204,sp2sv,63
SPFF-1277,20170204,sp9yff/2,134
SPFF-1277,20160628,sp2sv,212
SPFF-1278,20190331,sp2sv,90
SPFF-1278,20190331,sp2ymx,51
SPFF-1278,20180510,sp5uud/p,120
SPFF-1278,20170623,sp2sv,69
SPFF-1278,20170623,sp2ymx,55
SPFF-1278,20160625,sp2sv,207
SPFF-1279,20190331,sp2sv,62
SPFF-1279,20180510,sp5uud/p,131
SPFF-1279,20180422,sp9yff,20
SPFF-1279,20180421,sp9yff,33
SPFF-1279,20171204,sp9yff,155
SPFF-1279,20170623,sp2sv,46
SPFF-1279,20170623,sp2ymx,53
SPFF-1279,20160625,sp2sv,123
SPFF-1280,20170720,sp5uud/p,111
SPFF-1280,20161112,sp2sv,184
SPFF-1280,20160708,sp2cyk/p,49
SPFF-1281,20220617,sp1mvg/p,145
SPFF-1281,20210908,sp5xty/p,105
SPFF-1281,20200824,sp0cff,101
SPFF-1281,20200203,sp2sv,95
SPFF-1281,20190114,sp2sv,98
SPFF-1281,20180202,sp2sv,109
SPFF-1281,20180202,sp2ymx,55
SPFF-1281,20170719,sp5uud/p,161
SPFF-1281,20170518,sp2sv,104
SPFF-1281,20160718,sp5kd/p,108
SPFF-1281,20160704,sp2sv,202
SPFF-1282,20221111,sp5du/p,111
SPFF-1282,20210906,sp5uud/p,57
SPFF-1282,20210508,sp5xty/p,110
SPFF-1282,20210227,sp5uud/p,106
SPFF-1282,20190806,sp2sv,98
SPFF-1282,20190806,sp2ymx,56
SPFF-1282,20181006,sp2sv,77
SPFF-1282,20180827,sq8hnb/p,128
SPFF-1282,20170823,sp5kd/p,52
SPFF-1282,20170823,sp5z/p,77
SPFF-1282,20170823,sp5zim/p,70
SPFF-1282,20161113,sp5uud/p,124
SPFF-1282,20161113,sp5zim/p,209
SPFF-1282,20160911,sq8jcb/p,73
SPFF-1282,20160909,sq8jcb/p,48
SPFF-1282,20160717,sp5kd/p,136
SPFF-1282,20160710,sp2sv,87
SPFF-1282,20160710,sq2eey/p,50
SPFF-1283,20220513,sp5z/p,104
SPFF-1283,20190412,sp2sv,110
SPFF-1283,20180422,sp2sv,78
SPFF-1283,20180422,sp2ymx,65
SPFF-1283,20171102,sp5kd/p,63
SPFF-1283,20171102,sp5zim/p,54
SPFF-1283,20170930,sp2ymx,54
SPFF-1283,20170722,sp5uud/p,111
SPFF-1283,20170625,sp2sv,79
SPFF-1283,20160918,sp2sv,70
SPFF-1283,20160718,sp5kd/p,116
SPFF-1283,20160718,sp5zim/p,58
SPFF-1284,20210821,sq9mdf/p,150
SPFF-1284,20180716,sp5uud/p,105
SPFF-1284,20180716,sp5zim/p,115
SPFF-1284,20180603,sp2sv,212
SPFF-1284,20180603,sp2ymx,130
SPFF-1284,20170708,sp2sv,61
SPFF-1284,20170708,sp2ymx,19
SPFF-1284,20161105,sp9yff/2,228
SPFF-1284,20160719,sp5kd/p,143
SPFF-1285,20180815,sp2sv,159
SPFF-1285,20180815,sp2ymx,111
SPFF-1285,20170823,sp5kd/p,50
SPFF-1285,20170823,sp5z/p,58
SPFF-1285,20170823,sp5zim/p,104
SPFF-1285,20170718,sp5uud/p,128
SPFF-1285,20160717,sp5kd/p,167
SPFF-1286,20170628,sp9yff/8,110
SPFF-1286,20170510,sp5gkn/p,68
SPFF-1286,20170510,sp5uud/p,111
SPFF-1286,20170510,sp5zim/p,105
SPFF-1287,20211003,sq8hnb/p,116
SPFF-1287,20210718,sq8hnb/p,104
SPFF-1287,20190921,sp2sv,103
SPFF-1287,20190921,sp2ymx,59
SPFF-1287,20180520,sp7mjx/p,104
SPFF-1287,20171228,so7bit/p,116
SPFF-1287,20160916,sp7wlu/p,110
SPFF-1287,20160714,sp5uud/p,103
SPFF-1287,20160714,sp5zim/p,104
SPFF-1288,20231026,sq8hnb/p,117
SPFF-1288,20220226,sq8hnb/p,177
SPFF-1288,20220222,sq8hnb/p,73
SPFF-1288,20190921,sp2sv,145
SPFF-1288,20180721,sq7pgw/7,10
SPFF-1288,20180721,sq7pgw/p,16
SPFF-1288,20180704,sq7pgw/p,34
SPFF-1288,20180517,sq7m/p,119
SPFF-1288,20171125,sp7wlu/p,195
SPFF-1288,20161018,sp9yff/7,135
SPFF-1288,20160713,sp5gkn/p,57
SPFF-1288,20160713,sp5uud/p,104
SPFF-1288,20160713,sp5zim/p,122
SPFF-1289,20200815,sq8hnb/p,104
SPFF-1289,20180708,sp2sv,118
SPFF-1289,20171117,sp7wlu/p,240
SPFF-1289,20171105,so7bit/p,154
SPFF-1289,20160714,sp5gkn/p,48
SPFF-1289,20160714,sp5uud/p,112
SPFF-1289,20160714,sp5zim/p,106
SPFF-1290,20240316,sq8hnb/p,131
SPFF-1290,20231018,sq8hnb/p,120
SPFF-1290,20220203,sq8hnb/p,129
SPFF-1290,20220129,sq8hnb/p,105
SPFF-1290,20190921,sp2sv,113
SPFF-1290,20171203,so7bit/p,120
SPFF-1290,20160917,sp7wlu/p,125
SPFF-1290,20160714,sp5uud/p,110
SPFF-1290,20160714,sp5zim/p,105
SPFF-1291,20221229,sq8hnb/p,107
SPFF-1291,20200605,sq8hnb/p,204
SPFF-1291,20191014,sq9lom/p,107
SPFF-1291,20190920,sp2sv,97
SPFF-1291,20190920,sp2ymx,60
SPFF-1291,20190416,sq7woj/p,138
SPFF-1291,20181130,sq7m/p,53
SPFF-1291,20181011,sq7m/p,62
SPFF-1291,20171210,sp7wlu/p,113
SPFF-1291,20160713,sp5uud/p,104
SPFF-1291,20160713,sp5zim/p,113
SPFF-1292,20221018,sq8hnb/p,138
SPFF-1292,20210801,sq8hnb/p,30
SPFF-1292,20210719,sq8hnb/p,88
SPFF-1292,20190921,sp2sv,123
SPFF-1292,20190921,sp2ymx,62
SPFF-1292,20180626,sq7m/p,110
SPFF-1292,20171214,sp7wlu/p,113
SPFF-1292,20170824,3z560sc,116
SPFF-1292,20161019,sp9yff/7,162
SPFF-1292,20160915,sp7wlu/p,101
SPFF-1292,20160715,sp5uud/p,106
SPFF-1292,20160715,sp5zim/p,109
SPFF-1293,20211231,sq8hnb/p,218
SPFF-1293,20210521,sq7sax/p,61
SPFF-1293,20200915,sq7sax/p,86
SPFF-1293,20180707,sp2sv,156
SPFF-1293,20180429,so7bit/p,116
SPFF-1293,20160918,sp7wlu/p,102
SPFF-1293,20160715,sp5gkn/p,82
SPFF-1293,20160715,sp5uud/p,103
SPFF-1293,20160715,sp5zim/p,135
SPFF-1294,20230601,sp5du/p,113
SPFF-1294,20200531,sq8hnb/p,225
SPFF-1294,20200323,sq9lom/p,106
SPFF-1294,20190920,sp2sv,103
